종목,종목명,섹터,신호일,진입일,진입가,섹터강도,r1,r2,r3,r5,r7,r10,r15,r20,why1,why2,why3,why5,why7,why10,why15,why20
042700,한미반도체,반도체,2026-02-12,2026-02-13,205500.0,18.41,0.7299,-2.4331,-1.9465,2.4331,28.2238,46.9586,48.4185,46.472,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
042700,한미반도체,반도체,2026-02-26,2026-02-27,263500.0,14.26,19.1651,-0.759,14.611,15.1803,23.9089,15.5598,14.4213,2.0873,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
042700,한미반도체,반도체,2026-02-27,2026-03-03,314000.0,12.88,-16.7197,-16.7197,-16.7197,-16.7197,-16.7197,-16.7197,-16.7197,-16.7197,손절,손절,손절,손절,손절,손절,손절,손절
042700,한미반도체,반도체,2026-04-27,2026-04-28,367000.0,17.29,-2.7248,0.0,4.9046,8.4469,6.9482,7.0845,-17.4387,-17.4387,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
042700,한미반도체,반도체,2026-04-30,2026-05-04,385000.0,16.93,2.7273,3.3766,0.0,3.2468,2.0779,-21.2987,-21.2987,-21.2987,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
042700,한미반도체,반도체,2026-06-12,2026-06-15,365000.0,13.79,-1.7808,-10.9589,-10.9589,-10.9589,-10.9589,-10.9589,-10.9589,-10.9589,기간만료,손절,손절,손절,손절,손절,손절,손절
042700,한미반도체,반도체,2026-07-15,2026-07-16,263000.0,1.52,-9.8859,-9.8859,-9.8859,-9.8859,-9.8859,-9.8859,-9.8859,-9.8859,손절,손절,손절,손절,손절,손절,손절,손절
000990,DB하이텍,반도체,2020-05-25,2020-05-26,32800.0,11.92,-1.9817,-6.0976,-6.0976,-6.0976,-6.0976,-6.0976,-6.0976,-6.0976,기간만료,손절,손절,손절,손절,손절,손절,손절
000990,DB하이텍,반도체,2020-07-10,2020-07-13,30800.0,11.83,-1.9481,1.2987,4.2208,2.7597,0.487,-2.7597,12.6623,9.5779,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2020-07-28,2020-07-29,33750.0,13.25,0.7407,4.7407,2.8148,5.3333,1.9259,-1.037,12.2963,5.3333,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2020-07-30,2020-07-31,35350.0,13.91,-1.8388,-1.5559,0.5658,-2.6874,-2.8289,-5.5163,-5.5163,-5.5163,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
000990,DB하이텍,반도체,2020-08-13,2020-08-14,37200.0,-0.09,1.0753,-5.1075,-5.1075,-5.1075,-5.1075,-5.1075,-5.1075,-5.1075,기간만료,손절,손절,손절,손절,손절,손절,손절
000990,DB하이텍,반도체,2020-08-19,2020-08-20,37900.0,-1.81,-1.715,-6.8602,-6.8602,-6.8602,-6.8602,-6.8602,-6.8602,-6.8602,기간만료,손절,손절,손절,손절,손절,손절,손절
000990,DB하이텍,반도체,2020-11-04,2020-11-05,35000.0,0.56,3.0,0.5714,-0.5714,-1.1429,-4.5714,-4.5714,-4.5714,-4.5714,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2020-11-25,2020-11-26,36500.0,2.35,1.6438,0.274,-2.0548,0.9589,-2.7397,-2.7397,-2.7397,-2.7397,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2020-12-17,2020-12-18,36550.0,5.04,-1.6416,-1.6416,-1.6416,-1.6416,-1.6416,-1.6416,-1.6416,-1.6416,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2020-12-22,2020-12-23,39450.0,5.55,1.1407,9.7592,22.0532,32.3194,31.052,48.289,51.0773,77.9468,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2020-12-23,2020-12-24,39900.0,6.76,8.5213,20.6767,21.5539,26.0652,37.8446,39.599,63.4085,77.193,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2020-12-24,2020-12-28,43300.0,7.06,11.2009,12.0092,20.5543,19.3995,25.6351,41.5704,48.9607,55.4273,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2020-12-28,2020-12-29,48150.0,9.29,0.7269,8.4112,4.4652,14.2264,21.4953,23.3645,44.3406,32.918,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2020-12-29,2020-12-30,48500.0,10.85,7.6289,3.7113,6.5979,12.1649,14.8454,23.7113,51.7526,40.4124,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2021-04-19,2021-04-20,58100.0,6.39,4.6472,7.2289,3.4423,0.8606,-2.926,-2.926,-2.926,-2.926,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2021-04-20,2021-04-21,60800.0,7.74,2.4671,-1.1513,0.6579,-2.9605,-7.2368,-7.2368,-7.2368,-7.2368,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
000990,DB하이텍,반도체,2021-06-03,2021-06-04,56100.0,0.0,3.9216,0.5348,-1.2478,-2.3173,2.6738,0.3565,7.6649,11.2299,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2021-06-24,2021-06-25,60400.0,-1.53,0.3311,0.1656,0.9934,3.3113,0.6623,-2.4834,7.947,9.9338,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2021-07-12,2021-07-13,64400.0,3.68,-0.4658,0.1553,1.2422,-1.2422,2.4845,-0.3106,-2.6398,-2.6398,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2021-11-15,2021-11-16,66100.0,8.77,0.7564,1.2103,4.236,14.5234,11.9516,13.767,4.6899,4.5386,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
000990,DB하이텍,반도체,2021-11-19,2021-11-22,72400.0,17.88,4.558,6.768,2.2099,-1.9337,-6.2155,-6.2155,-6.2155,-6.2155,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
000990,DB하이텍,반도체,2021-11-22,2021-11-23,75700.0,22.56,2.1136,-2.2457,-2.5099,-0.6605,-10.3038,-10.3038,-10.3038,-10.3038,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
000990,DB하이텍,반도체,2022-01-07,2022-01-10,78500.0,4.31,1.2739,1.4013,5.2229,6.879,5.0955,-1.6561,-2.5478,-2.5478,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2022-01-12,2022-01-13,82600.0,4.31,-1.6949,1.5738,1.816,0.4843,-6.5375,-6.5375,-6.5375,-6.5375,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
000990,DB하이텍,반도체,2022-03-23,2022-03-24,74100.0,2.66,5.803,2.5641,4.5884,2.5641,-0.9447,-5.803,-5.803,-5.803,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
000990,DB하이텍,반도체,2022-05-16,2022-05-17,71500.0,1.05,2.5175,0.2797,4.7552,3.3566,-0.8392,-1.1189,-1.1189,-1.1189,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2022-08-12,2022-08-16,45300.0,-4.25,1.766,-1.5453,1.3245,-3.9735,-3.9735,-3.9735,-3.9735,-3.9735,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2022-11-15,2022-11-16,49350.0,1.09,-2.229,-2.4316,-2.4316,-5.7751,-5.7751,-5.7751,-5.7751,-5.7751,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
000990,DB하이텍,반도체,2023-01-06,2023-01-09,42650.0,3.71,1.0551,4.4549,4.5721,1.7585,0.2345,5.7444,7.6202,10.0821,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2023-03-08,2023-03-09,52100.0,-0.85,-6.334,-11.5163,-11.5163,-11.5163,-11.5163,-11.5163,-11.5163,-11.5163,기간만료,손절,손절,손절,손절,손절,손절,손절
000990,DB하이텍,반도체,2023-03-24,2023-03-27,57800.0,15.65,2.0761,4.1522,10.8997,26.4706,30.6228,34.4291,23.5294,16.09,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
000990,DB하이텍,반도체,2023-03-29,2023-03-30,64100.0,19.11,9.5164,14.0406,19.9688,15.6006,21.2168,17.0047,4.6802,4.6802,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
000990,DB하이텍,반도체,2023-03-31,2023-04-03,73100.0,21.82,5.1984,3.2832,1.368,6.2927,5.8824,-2.3256,-3.8304,-3.8304,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
000990,DB하이텍,반도체,2023-05-26,2023-05-30,63000.0,7.17,-1.5873,-4.7619,1.5873,-1.746,-1.2698,0.9524,5.873,0.1587,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2023-06-02,2023-06-05,63700.0,4.88,-2.8257,-4.3956,-2.3548,-1.7268,-2.1978,1.2559,0.6279,-0.9419,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
000990,DB하이텍,반도체,2023-11-27,2023-11-28,60300.0,7.72,0.1658,-4.3118,1.8242,-2.1559,-3.6484,-1.3267,0.4975,-1.1609,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
000990,DB하이텍,반도체,2023-11-30,2023-12-01,61400.0,7.06,-3.0945,-3.9088,-4.2345,-1.3029,-3.0945,-0.3257,-2.9316,-2.9316,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
000990,DB하이텍,반도체,2024-04-01,2024-04-02,47300.0,8.47,-3.0655,-3.4884,-5.1797,-6.7653,-6.7653,-6.7653,-6.7653,-6.7653,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
000990,DB하이텍,반도체,2024-06-17,2024-06-18,44200.0,4.15,3.0543,10.4072,26.4706,16.9683,12.7828,9.5023,15.6109,16.9683,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2024-06-18,2024-06-19,45550.0,4.06,7.135,22.7223,15.9166,13.7212,6.4764,5.8178,13.7212,15.258,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2024-06-20,2024-06-21,55900.0,2.3,-5.5456,-5.5456,-5.5456,-5.5456,-5.5456,-5.5456,-5.5456,-5.5456,손절,손절,손절,손절,손절,손절,손절,손절
000990,DB하이텍,반도체,2024-09-24,2024-09-25,40500.0,-7.0,1.6049,-0.3704,-1.1111,0.0,1.7284,0.9877,-4.8148,-4.8148,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
000990,DB하이텍,반도체,2024-12-11,2024-12-12,33650.0,-2.9,-1.4859,2.3774,3.1204,0.2972,-1.3373,-1.9316,-6.0921,-6.0921,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
000990,DB하이텍,반도체,2025-02-07,2025-02-10,39750.0,-0.9,7.2956,8.6792,7.1698,9.3082,14.8428,14.9686,6.9182,2.1384,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
000990,DB하이텍,반도체,2025-02-10,2025-02-11,42650.0,3.89,1.2896,-0.1172,-2.6964,4.9238,6.0961,5.51,4.1032,-4.8066,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절
000990,DB하이텍,반도체,2025-06-02,2025-06-04,42700.0,1.58,1.5222,5.5035,4.2155,7.0258,1.8735,11.4754,11.2412,7.7283,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2025-06-18,2025-06-19,47600.0,1.33,-0.3151,-2.416,-0.9454,-0.2101,-2.416,-3.3613,-0.9454,-2.416,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
000990,DB하이텍,반도체,2025-08-26,2025-08-27,46550.0,3.65,-1.5038,-2.0408,-2.4705,-4.6187,-4.6187,-4.6187,-4.6187,-4.6187,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2025-09-10,2025-09-11,52500.0,1.22,-1.7143,0.1905,1.9048,9.7143,13.9048,7.8095,9.7143,6.6667,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
000990,DB하이텍,반도체,2025-09-16,2025-09-17,55900.0,4.71,3.0411,3.3989,6.9767,2.1467,1.9678,5.7245,0.1789,0.1789,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2025-10-10,2025-10-13,56500.0,22.83,5.3097,-0.885,-0.885,-0.885,-0.885,-0.885,-0.885,-0.885,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2025-11-10,2025-11-11,62100.0,-5.88,9.8229,14.9758,5.314,10.467,9.1787,-0.161,-0.161,-0.161,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈
000990,DB하이텍,반도체,2025-11-11,2025-11-12,68200.0,-1.68,4.6921,-4.1056,-0.1466,-1.4663,-7.6246,-9.0909,-9.0909,-9.0909,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
000990,DB하이텍,반도체,2026-01-14,2026-01-15,80300.0,9.84,6.4757,4.1096,5.8531,15.193,13.9477,32.005,34.122,20.0498,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
000990,DB하이텍,반도체,2026-04-20,2026-04-21,123700.0,0.25,-2.3444,6.7098,25.7882,29.1027,26.5966,30.962,45.9175,28.1326,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
240810,원익IPS,반도체,2020-05-06,2020-05-07,31050.0,3.62,4.0258,4.9919,3.8647,3.7037,6.1192,13.8486,7.7295,3.0596,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
240810,원익IPS,반도체,2020-06-24,2020-06-25,34550.0,-5.66,1.3025,3.4732,2.6049,0.7236,0.1447,0.1447,-1.8813,-1.8813,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
240810,원익IPS,반도체,2020-06-26,2020-06-29,35750.0,-1.05,-0.8392,0.979,-2.6573,-3.2168,-3.0769,-1.958,-5.1748,-5.1748,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
240810,원익IPS,반도체,2020-07-28,2020-07-29,37650.0,13.25,3.0544,3.0544,2.7888,3.0544,0.7968,-2.1248,-7.4369,-7.4369,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
240810,원익IPS,반도체,2020-10-29,2020-10-30,32900.0,0.02,-2.2796,-2.5836,1.3678,6.9909,3.7994,1.5198,17.7812,15.1976,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
240810,원익IPS,반도체,2020-11-04,2020-11-05,35400.0,0.56,-0.565,-2.2599,-3.5311,-3.6723,-5.6497,-5.6497,-5.6497,-5.6497,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
240810,원익IPS,반도체,2020-11-16,2020-11-17,36500.0,1.77,0.274,0.137,6.1644,8.9041,3.2877,9.589,18.2192,17.9452,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
240810,원익IPS,반도체,2020-11-19,2020-11-20,38750.0,3.79,-0.5161,2.5806,0.5161,-2.1935,3.2258,8.5161,11.3548,17.1613,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
240810,원익IPS,반도체,2021-01-05,2021-01-06,46050.0,7.91,-0.1086,-0.4343,-1.6287,-2.063,-1.6287,0.3257,17.6982,7.2747,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
240810,원익IPS,반도체,2021-01-15,2021-01-18,45450.0,10.96,0.11,1.6502,7.8108,13.5314,19.2519,4.5105,5.0605,5.0605,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
240810,원익IPS,반도체,2021-01-20,2021-01-21,49000.0,13.44,5.3061,5.3061,8.7755,3.0612,-3.0612,0.102,-2.551,-2.551,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
240810,원익IPS,반도체,2021-04-02,2021-04-05,57400.0,8.24,2.2648,-1.9164,-2.9617,-2.439,-1.5679,-1.9164,-1.0453,-6.2718,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절
240810,원익IPS,반도체,2021-04-05,2021-04-06,58700.0,12.79,-4.0886,-5.1107,-5.2811,-5.2811,-5.2811,-5.2811,-5.2811,-5.2811,기간만료,기간만료,손절,손절,손절,손절,손절,손절
240810,원익IPS,반도체,2021-07-22,2021-07-23,48750.0,4.43,-0.5128,-2.2564,-2.2564,-2.2564,-2.2564,-2.2564,-2.2564,-2.2564,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈
240810,원익IPS,반도체,2021-08-09,2021-08-10,51200.0,3.35,-4.9805,-8.9844,-8.9844,-8.9844,-8.9844,-8.9844,-8.9844,-8.9844,기간만료,손절,손절,손절,손절,손절,손절,손절
240810,원익IPS,반도체,2021-10-28,2021-10-29,41950.0,1.62,-2.9797,-2.2646,-1.0727,-2.8605,-7.1514,-7.1514,-7.1514,-7.1514,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
240810,원익IPS,반도체,2021-11-22,2021-11-23,44000.0,22.56,-2.0455,-4.2045,-7.2727,-7.2727,-7.2727,-7.2727,-7.2727,-7.2727,기간만료,기간만료,손절,손절,손절,손절,손절,손절
240810,원익IPS,반도체,2021-12-02,2021-12-03,42500.0,18.86,-0.1176,2.0,4.2353,-0.8235,-3.4118,-3.8824,-4.8235,-4.8235,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
240810,원익IPS,반도체,2022-04-19,2022-04-20,41200.0,0.29,-0.7282,-1.699,-5.2184,-4.9757,-4.9757,-4.9757,-4.9757,-4.9757,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
240810,원익IPS,반도체,2022-10-14,2022-10-17,25750.0,2.06,0.1942,-1.5534,-2.7184,1.165,5.2427,3.6893,3.6893,13.3981,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
240810,원익IPS,반도체,2023-01-04,2023-01-05,27800.0,1.89,-2.518,5.7554,4.8561,4.3165,3.2374,2.1583,9.3525,11.1511,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
240810,원익IPS,반도체,2023-01-06,2023-01-09,29400.0,3.71,-0.8503,-1.5306,-1.3605,-2.381,-1.7007,1.1905,5.4422,9.8639,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
240810,원익IPS,반도체,2023-03-16,2023-03-17,32300.0,-4.15,5.8824,2.1672,0.9288,5.418,3.096,11.3003,3.87,1.548,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
240810,원익IPS,반도체,2023-03-17,2023-03-20,34200.0,0.66,-3.5088,-4.6784,-4.6784,-4.6784,-4.6784,-4.6784,-4.6784,-4.6784,기간만료,손절,손절,손절,손절,손절,손절,손절
